frame_tag,actual_top_u2_mm,node,x,y,multiplier,d,d_lb,first_violating_frame,union_group_id
F4_segment_inc_001,0.0030100000234693242,3405,0.03749999999999998,0.012499999999999956,-7.7354939143918e-8,0.031510414470795944,0.031510414470795944,F4_segment_initial,25
F4_segment_inc_001,0.0030100000234693242,3486,0.03749999999999998,0.025000000000000022,-5.5280494456157624e-8,0.030611950730106658,0.030611950730106655,F4_segment_initial,25
F4_segment_inc_001,0.0030100000234693242,3648,0.03749999999999998,0.050000000000000044,-4.535851736550096e-8,0.02628659561246031,0.026286595612460315,F4_segment_initial,28
F4_segment_inc_001,0.0030100000234693242,3888,0,0.08750000000000002,-1.5169370523494777e-8,0.017288372198179927,0.017288372198179927,F4_segment_initial,30
F4_segment_inc_001,0.0030100000234693242,3890,0.025000000000000022,0.08750000000000002,-2.1683745434368606e-8,0.01966403132603317,0.01966403132603317,F4_segment_initial,31
F4_segment_inc_001,0.0030100000234693242,3967,-0.025000000000000022,0.09999999999999998,-1.0401988892053436e-8,0.011271642449974464,0.011271642449974462,F4_segment_initial,1
F4_segment_inc_001,0.0030100000234693242,3972,0.03749999999999998,0.09999999999999998,-1.2715960135870524e-8,0.018060542333185395,0.01806054233318539,F4_segment_initial,1
F4_segment_inc_001,0.0030100000234693242,4047,-0.03749999999999998,0.11250000000000004,-1.0931772983303265e-8,0.008517003468691366,0.008517003468691364,F4_segment_initial,1
F4_segment_inc_001,0.0030100000234693242,4050,0,0.11250000000000004,-1.3883303724241473e-8,0.01388585289370125,0.013885852893701253,F4_segment_initial,1
F4_segment_inc_001,0.0030100000234693242,4051,0.012499999999999956,0.11250000000000004,-1.2000391957309057e-8,0.015135300454304675,0.015135300454304668,F4_segment_initial,1
F4_segment_inc_001,0.0030100000234693242,4368,-0.07500000000000001,0.16249999999999998,-1.079867313772963e-8,0.0039878787853392834,0.0039878787853392834,F4_segment_initial,33
F4_segment_inc_001,0.0030100000234693242,6322,0.050000000000000044,0.4625,-1.0059088304073551e-8,0.007486878905900687,0.007486878905900687,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,161,0.48750000000000004,-0.4875,-1.1052887361918994e-8,0.01415771503323927,0.01415771503323927,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,242,0.48750000000000004,-0.475,-1.0142493442049714e-8,0.014154951417411413,0.01415495141741141,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,323,0.48750000000000004,-0.4625,-1.0310311139380708e-8,0.014124549131883662,0.014124549131883662,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,404,0.48750000000000004,-0.45,-1.0153229881871818e-8,0.014075374473245705,0.014075374473245703,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,538,0.13749999999999996,-0.425,-1.0720304893388172e-8,0.010045102328773372,0.010045102328773372,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,1088,-0.07500000000000001,-0.3375,-1.1022872925108412e-8,0.0035637658473791937,0.0035637658473791924,F4_segment_initial,9
F4_segment_inc_002,0.00302000002086162,1260,0.050000000000000044,-0.3125,-1.0229829439245288e-8,0.008639290203079152,0.008639290203079153,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,1741,-0.012500000000000011,-0.2375,-1.1603338093898588e-8,0.0070703537460731925,0.0070703537460731925,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,1905,0.012499999999999956,-0.21250000000000002,-1.152614090427387e-8,0.009115640725511392,0.009115640725511392,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,1907,0.03749999999999998,-0.21250000000000002,-1.0651924186808773e-8,0.010480146730601556,0.010480146730601556,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,1985,0,-0.2,-1.0371697607542343e-8,0.008682048980191256,0.008682048980191256,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2064,-0.025000000000000022,-0.1875,-1.0351580679137489e-8,0.007282082996743534,0.007282082996743534,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2146,-0.012500000000000011,-0.175,-1.0086702475550006e-8,0.008692426088825998,0.008692426088825998,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2227,-0.012500000000000011,-0.16249999999999998,-1.1481950144384469e-8,0.00918011054969492,0.009180110549694922,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,2230,0.025000000000000022,-0.16249999999999998,-1.1189133812735433e-8,0.012073041739836135,0.012073041739836135,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2307,-0.025000000000000022,-0.15000000000000002,-1.0318186207360878e-8,0.008554037243164721,0.00855403724316472,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2309,0,-0.15000000000000002,-1.0312978611916289e-8,0.010967890417412975,0.010967890417412973,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2386,-0.04999999999999999,-0.1375,-1.1572495862671017e-8,0.006239404978811136,0.006239404978811134,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,2388,-0.025000000000000022,-0.1375,-1.037390611976494e-8,0.009045998088009847,0.009045998088009849,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2549,-0.03749999999999998,-0.11249999999999999,-2.320772087668709e-8,0.008295232010215455,0.008295232010215455,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,2551,-0.012500000000000011,-0.11249999999999999,-1.7890261111489763e-8,0.01221065625758728,0.012210656257587283,F4_segment_initial,16
F4_segment_inc_002,0.00302000002086162,2553,0.012499999999999956,-0.11249999999999999,-1.5317267708813628e-8,0.015262163191889198,0.0152621631918892,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,2555,0.03749999999999998,-0.11249999999999999,-1.2772517124488379e-8,0.016668124455172018,0.016668124455172014,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,2556,0.050000000000000044,-0.11249999999999999,-1.0222902600248509e-8,0.01676589243202116,0.016765892432021156,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2628,-0.0625,-0.09999999999999998,-1.1583826730208956e-8,0.00508010122293313,0.005080101222933129,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,2629,-0.04999999999999999,-0.09999999999999998,-1.293627931992671e-8,0.00685667050406214,0.00685667050406214,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,2636,0.03749999999999998,-0.09999999999999998,-1.907516051374015e-8,0.018109050309068335,0.018109050309068328,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,2638,0.0625,-0.09999999999999998,-1.0151892132758653e-8,0.017515042336616535,0.017515042336616535,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2717,0.03749999999999998,-0.08750000000000002,-1.060454173519401e-8,0.019898502457408592,0.01989850245740859,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2719,0.0625,-0.08750000000000002,-1.603676798360547e-8,0.018393000569017978,0.018393000569017964,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,2720,0.07499999999999996,-0.08750000000000002,-1.0350498454378268e-8,0.017420687844423507,0.01742068784442351,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,2879,0.03749999999999998,-0.0625,-3.666542816072319e-8,0.023922967641050594,0.023922967641050594,F4_segment_initial,19
F4_segment_inc_002,0.00302000002086162,3038,0,-0.03749999999999998,-6.807330771209052e-8,0.03605162842064366,0.03605162842064367,F4_segment_initial,22
F4_segment_inc_002,0.00302000002086162,3043,0.0625,-0.03749999999999998,-1.929203791822796e-8,0.020511623424872796,0.0205116234248728,F4_segment_initial,23
F4_segment_inc_002,0.00302000002086162,3204,0.050000000000000044,-0.012500000000000011,-2.0086798134912862e-8,0.024625572951062023,0.02462557295106202,F4_segment_initial,24
F4_segment_inc_002,0.00302000002086162,3324,0.03749999999999998,0,-8.692616583631587e-8,0.031896825025799894,0.03189682502579989,F4_segment_initial,25
F4_segment_inc_002,0.00302000002086162,3405,0.03749999999999998,0.012499999999999956,-8.500194111793301e-8,0.03151041447079595,0.031510414470795944,F4_segment_initial,25
F4_segment_inc_002,0.00302000002086162,3407,0.0625,0.012499999999999956,-1.1617115162760621e-8,0.01988751776280329,0.019887517762803286,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,3408,0.07499999999999996,0.012499999999999956,-1.114765320003583e-8,0.016862949320283857,0.016862949320283857,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,3486,0.03749999999999998,0.025000000000000022,-6.34986812622578e-8,0.030611950730106655,0.030611950730106655,F4_segment_initial,25
F4_segment_inc_002,0.00302000002086162,3648,0.03749999999999998,0.050000000000000044,-5.448119128256514e-8,0.02628659561246033,0.026286595612460315,F4_segment_initial,28
F4_segment_inc_002,0.00302000002086162,3732,0.07499999999999996,0.0625,-1.0757624253376971e-8,0.018032045603252188,0.01803204560325218,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,3888,0,0.08750000000000002,-1.8773158896340928e-8,0.017288372198179927,0.017288372198179927,F4_segment_initial,30
F4_segment_inc_002,0.00302000002086162,3890,0.025000000000000022,0.08750000000000002,-2.6472900463134676e-8,0.01966403132603317,0.01966403132603317,F4_segment_initial,31
F4_segment_inc_002,0.00302000002086162,3893,0.0625,0.08750000000000002,-1.0936852773587388e-8,0.018481860683842652,0.01848186068384265,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,3967,-0.025000000000000022,0.09999999999999998,-1.159945559039584e-8,0.011271642449974466,0.011271642449974462,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,3972,0.03749999999999998,0.09999999999999998,-1.5921678004880602e-8,0.018060542333185395,0.01806054233318539,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,4047,-0.03749999999999998,0.11250000000000004,-1.1420594212354114e-8,0.008517003468691364,0.008517003468691364,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,4050,0,0.11250000000000004,-1.5328575006655652e-8,0.013885852893701256,0.013885852893701253,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,4051,0.012499999999999956,0.11250000000000004,-1.412019411778394e-8,0.01513530045430467,0.015135300454304668,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,4212,0,0.13749999999999996,-1.0250310148446219e-8,0.011730528942456624,0.01173052894245662,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,4368,-0.07500000000000001,0.16249999999999998,-1.116163988454652e-8,0.0039878787853392834,0.0039878787853392834,F4_segment_initial,33
F4_segment_inc_002,0.00302000002086162,4701,0.03749999999999998,0.21250000000000002,-1.081551737105933e-8,0.010382823221440716,0.010382823221440712,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,5109,0.07499999999999996,0.275,-1.12628112657426e-8,0.010198427294950387,0.010198427294950383,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,5187,0.03749999999999998,0.2875,-1.1335609242258624e-8,0.008623393892604853,0.008623393892604855,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,5268,0.03749999999999998,0.30000000000000004,-1.0408437240825066e-8,0.008413385571716607,0.008413385571716607,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,5513,0.0625,0.3375,-1.0924511642183005e-8,0.008706628049659361,0.008706628049659361,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,6244,0.08750000000000002,0.44999999999999996,-1.1451118440349472e-8,0.00861880576380561,0.00861880576380561,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,6276,0.48750000000000004,0.44999999999999996,-1.0941017202206988e-8,0.014048458865199911,0.014048458865199911,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,6322,0.050000000000000044,0.4625,-1.1265026435215961e-8,0.007486878905900687,0.007486878905900687,F4_segment_initial,1
F4_segment_inc_002,0.00302000002086162,6357,0.48750000000000004,0.4625,-1.1141406822343575e-8,0.01409217704973588,0.014092177049735876,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,6438,0.48750000000000004,0.475,-1.1253962363271067e-8,0.014118379447521347,0.014118379447521343,F4_segment_inc_002,1
F4_segment_inc_002,0.00302000002086162,6519,0.48750000000000004,0.48750000000000004,-1.2285353408913193e-8,0.014118803186641864,0.01411880318664186,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,161,0.48750000000000004,-0.4875,-1.379207397320975e-8,0.01415771503323927,0.01415771503323927,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,162,0.5,-0.4875,-1.0122093943144806e-8,0.014177578127414558,0.014177578127414554,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,242,0.48750000000000004,-0.475,-1.2877085534782252e-8,0.014154951417411412,0.01415495141741141,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,295,0.13749999999999996,-0.4625,-1.0844514587954129e-8,0.009911734610478354,0.009911734610478352,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,298,0.17500000000000004,-0.4625,-1.0264049772157416e-8,0.010667833063651948,0.010667833063651946,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,320,0.44999999999999996,-0.4625,-1.036818603077545e-8,0.013625646177569718,0.013625646177569714,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,323,0.48750000000000004,-0.4625,-1.3037098626397035e-8,0.014124549131883662,0.014124549131883662,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,404,0.48750000000000004,-0.45,-1.286905318217687e-8,0.0140753744732457,0.014075374473245703,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,451,0.0625,-0.4375,-1.0900561611758186e-8,0.00796300430249623,0.007963004302496229,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,457,0.13749999999999996,-0.4375,-1.0815933710411302e-8,0.010001561106609836,0.010001561106609835,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,460,0.17500000000000004,-0.4375,-1.0511135804951868e-8,0.010734984945758669,0.010734984945758665,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,485,0.48750000000000004,-0.4375,-1.1904894740227028e-8,0.014016222888369607,0.014016222888369605,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,538,0.13749999999999996,-0.425,-1.246205556771254e-8,0.010045102328773372,0.010045102328773372,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,566,0.48750000000000004,-0.425,-1.2043900549870238e-8,0.013931225640342037,0.013931225640342037,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,647,0.48750000000000004,-0.4125,-1.2186415316633857e-8,0.01383647905314976,0.013836479053149754,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,682,-0.08750000000000002,-0.4,-1.0145257211658732e-8,0.0031961740035268394,0.003196174003526839,F4_segment_inc_003,4
F4_segment_inc_003,0.0030300000182539254,728,0.48750000000000004,-0.4,-1.063170450014778e-8,0.013739015526534264,0.013739015526534266,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,809,0.48750000000000004,-0.3875,-1.0687648193295873e-8,0.01361320689493481,0.01361320689493481,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,890,0.48750000000000004,-0.375,-1.1349668192694191e-8,0.013473051993760274,0.013473051993760268,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,1088,-0.07500000000000001,-0.3375,-1.1604663116934763e-8,0.0035637658473791937,0.0035637658473791924,F4_segment_initial,9
F4_segment_inc_003,0.0030300000182539254,1133,0.48750000000000004,-0.3375,-1.024869797236742e-8,0.012996509641298035,0.012996509641298035,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,1186,0.13749999999999996,-0.325,-1.120664213992799e-8,0.010920305620050749,0.010920305620050745,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,1260,0.050000000000000044,-0.3125,-1.1769977700883766e-8,0.008639290203079152,0.008639290203079153,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,1617,0.4625,-0.2625,-1.0337140793831734e-8,0.011766709767931233,0.01176670976793123,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,1741,-0.012500000000000011,-0.2375,-1.277092218691313e-8,0.0070703537460731925,0.0070703537460731925,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,1826,0.03749999999999998,-0.22499999999999998,-1.0209032297768999e-8,0.01004640896363474,0.010046408963634734,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,1905,0.012499999999999956,-0.21250000000000002,-1.3046368301655307e-8,0.009115640725511392,0.009115640725511392,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,1907,0.03749999999999998,-0.21250000000000002,-1.2453812719568617e-8,0.010480146730601556,0.010480146730601556,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,1985,0,-0.2,-1.1780838710736068e-8,0.008682048980191256,0.008682048980191256,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2064,-0.025000000000000022,-0.1875,-1.1571905408690425e-8,0.007282082996743534,0.007282082996743534,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2067,0.012499999999999956,-0.1875,-1.015643622363059e-8,0.010054732116279339,0.01005473211627934,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2146,-0.012500000000000011,-0.175,-1.1445416076395206e-8,0.008692426088825998,0.008692426088825998,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2148,0.012499999999999956,-0.175,-1.0589691618924521e-8,0.010635049485573301,0.010635049485573301,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2223,-0.0625,-0.16249999999999998,-1.0387556347923843e-8,0.004822211014207961,0.004822211014207961,F4_segment_inc_003,14
F4_segment_inc_003,0.0030300000182539254,2227,-0.012500000000000011,-0.16249999999999998,-1.2912978426356076e-8,0.00918011054969492,0.009180110549694922,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,2230,0.025000000000000022,-0.16249999999999998,-1.3309205347125146e-8,0.012073041739836133,0.012073041739836135,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2306,-0.03749999999999998,-0.15000000000000002,-1.0928674034042294e-8,0.007227240005478743,0.007227240005478739,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2307,-0.025000000000000022,-0.15000000000000002,-1.1153773153189712e-8,0.008554037243164721,0.00855403724316472,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2309,0,-0.15000000000000002,-1.1883087845273818e-8,0.010967890417412973,0.010967890417412973,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2386,-0.04999999999999999,-0.1375,-1.2462621474705056e-8,0.006239404978811137,0.006239404978811134,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,2388,-0.025000000000000022,-0.1375,-1.1802885331197952e-8,0.009045998088009849,0.009045998088009849,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2393,0.03749999999999998,-0.1375,-1.125931217801451e-8,0.014390416388057117,0.014390416388057117,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2394,0.050000000000000044,-0.1375,-1.1198207838141485e-8,0.014800185996922084,0.01480018599692208,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2474,0.03749999999999998,-0.125,-1.2138991320886197e-8,0.01544172461729705,0.01544172461729705,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2475,0.050000000000000044,-0.125,-1.2195348733082481e-8,0.015700903132858608,0.015700903132858608,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2476,0.0625,-0.125,-1.0192810821694793e-8,0.01576898488590777,0.01576898488590777,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2477,0.07499999999999996,-0.125,-1.0320048591691124e-8,0.015621959383762807,0.01562195938376281,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2549,-0.03749999999999998,-0.11249999999999999,-2.4757126771976268e-8,0.008295232010215455,0.008295232010215455,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,2551,-0.012500000000000011,-0.11249999999999999,-2.0629579064372388e-8,0.012210656257587282,0.012210656257587283,F4_segment_initial,16
F4_segment_inc_003,0.0030300000182539254,2553,0.012499999999999956,-0.11249999999999999,-1.8682887917507938e-8,0.0152621631918892,0.0152621631918892,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,2555,0.03749999999999998,-0.11249999999999999,-1.5098189401958815e-8,0.016668124455172018,0.016668124455172014,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,2556,0.050000000000000044,-0.11249999999999999,-1.2571889583184073e-8,0.01676589243202116,0.016765892432021156,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2557,0.0625,-0.11249999999999999,-1.076632866208119e-8,0.016621690921717922,0.01662169092171792,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2628,-0.0625,-0.09999999999999998,-1.216442476670326e-8,0.00508010122293313,0.005080101222933129,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,2629,-0.04999999999999999,-0.09999999999999998,-1.3718095660160768e-8,0.00685667050406214,0.00685667050406214,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,2636,0.03749999999999998,-0.09999999999999998,-2.26798555481274e-8,0.018109050309068335,0.018109050309068328,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,2637,0.050000000000000044,-0.09999999999999998,-1.1426684230093356e-8,0.017988516389979305,0.01798851638997931,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2638,0.0625,-0.09999999999999998,-1.2864368002201373e-8,0.017515042336616535,0.017515042336616535,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2717,0.03749999999999998,-0.08750000000000002,-1.5307988887674915e-8,0.019898502457408596,0.01989850245740859,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2719,0.0625,-0.08750000000000002,-2.0232084385026296e-8,0.018393000569017978,0.018393000569017964,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,2720,0.07499999999999996,-0.08750000000000002,-1.4375476892155452e-8,0.017420687844423507,0.01742068784442351,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,2802,0.08750000000000002,-0.07500000000000001,-1.2017492330628914e-8,0.01657624620118682,0.016576246201186813,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,2879,0.03749999999999998,-0.0625,-4.428606918596356e-8,0.023922967641050587,0.023922967641050594,F4_segment_initial,19
F4_segment_inc_003,0.0030300000182539254,2880,0.050000000000000044,-0.0625,-1.293361403572931e-8,0.022136070316428412,0.022136070316428412,F4_segment_inc_003,19
F4_segment_inc_003,0.0030300000182539254,2965,0.09999999999999998,-0.04999999999999999,-1.133338569456488e-8,0.014774632703346885,0.014774632703346884,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3038,0,-0.03749999999999998,-8.15317593797887e-8,0.03605162842064367,0.03605162842064367,F4_segment_initial,22
F4_segment_inc_003,0.0030300000182539254,3043,0.0625,-0.03749999999999998,-2.490858920174503e-8,0.020511623424872803,0.0205116234248728,F4_segment_initial,23
F4_segment_inc_003,0.0030300000182539254,3126,0.08750000000000002,-0.025000000000000022,-1.0841335062251292e-8,0.015256829506427075,0.015256829506427077,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3204,0.050000000000000044,-0.012500000000000011,-2.5602240005590408e-8,0.024625572951062023,0.02462557295106202,F4_segment_initial,24
F4_segment_inc_003,0.0030300000182539254,3206,0.07499999999999996,-0.012500000000000011,-1.2362091656429571e-8,0.016898937077133545,0.016898937077133545,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3207,0.08750000000000002,-0.012500000000000011,-1.0729395852096424e-8,0.014839748160222552,0.014839748160222549,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3324,0.03749999999999998,0,-9.683045817170588e-8,0.031896825025799894,0.03189682502579989,F4_segment_initial,25
F4_segment_inc_003,0.0030300000182539254,3405,0.03749999999999998,0.012499999999999956,-9.306967937472857e-8,0.031510414470795944,0.031510414470795944,F4_segment_initial,25
F4_segment_inc_003,0.0030300000182539254,3407,0.0625,0.012499999999999956,-1.5725587161930864e-8,0.019887517762803286,0.019887517762803286,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,3408,0.07499999999999996,0.012499999999999956,-1.3347627908663718e-8,0.016862949320283857,0.016862949320283857,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,3409,0.08750000000000002,0.012499999999999956,-1.0143551201739823e-8,0.014834826742207636,0.014834826742207638,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3486,0.03749999999999998,0.025000000000000022,-7.205412274707526e-8,0.03061195073010666,0.030611950730106655,F4_segment_initial,25
F4_segment_inc_003,0.0030300000182539254,3571,0.08750000000000002,0.03749999999999998,-1.1080614902983677e-8,0.01575796528973602,0.01575796528973602,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3648,0.03749999999999998,0.050000000000000044,-6.409477315533307e-8,0.026286595612460315,0.026286595612460315,F4_segment_initial,28
F4_segment_inc_003,0.0030300000182539254,3652,0.08750000000000002,0.050000000000000044,-1.073602242450398e-8,0.016175666425898516,0.016175666425898513,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3731,0.0625,0.0625,-1.2446565837801151e-8,0.019976406541916365,0.019976406541916368,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3732,0.07499999999999996,0.0625,-1.4226478603085365e-8,0.018032045603252188,0.01803204560325218,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,3812,0.0625,0.07499999999999996,-1.5100062260439003e-8,0.01928052673460133,0.019280526734601323,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3883,-0.0625,0.08750000000000002,-1.023561068832653e-8,0.0052670887095474135,0.0052670887095474135,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3888,0,0.08750000000000002,-2.372854718184663e-8,0.017288372198179927,0.017288372198179927,F4_segment_initial,30
F4_segment_inc_003,0.0030300000182539254,3890,0.025000000000000022,0.08750000000000002,-3.220673837965305e-8,0.01966403132603317,0.01966403132603317,F4_segment_initial,31
F4_segment_inc_003,0.0030300000182539254,3893,0.0625,0.08750000000000002,-1.4634717646710268e-8,0.018481860683842652,0.01848186068384265,F4_segment_inc_002,1
F4_segment_inc_003,0.0030300000182539254,3964,-0.0625,0.09999999999999998,-1.0355067459482466e-8,0.005213994232762175,0.005213994232762173,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,3967,-0.025000000000000022,0.09999999999999998,-1.3579980706840074e-8,0.011271642449974462,0.011271642449974462,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,3972,0.03749999999999998,0.09999999999999998,-1.9392728408165655e-8,0.01806054233318539,0.01806054233318539,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,3973,0.050000000000000044,0.09999999999999998,-1.1123522395299133e-8,0.018039054059000158,0.018039054059000147,F4_segment_inc_003,1
F4_segment_inc_003,0.0030300000182539254,4047,-0.03749999999999998,0.11250000000000004,-1.2311479750116656e-8,0.008517003468691364,0.008517003468691364,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,4050,0,0.11250000000000004,-1.7477750538419788e-8,0.013885852893701256,0.013885852893701253,F4_segment_initial,1
F4_segment_inc_003,0.0030300000182539254,4051,0.012499999999999956,0.11250000000000004,-1.727154098260361e-8,0.015135300454304671,0.015135300454304668,F4_segment_initial,1
